ID,is_fraud
0,0.15179376378799278
1,0.17221010707125087
2,0.13134138013995597
3,0.12195685052014932
4,0.17186782007047569
5,0.359734910511178
6,0.12472793641507934
7,0.1772261123195228
8,0.1477539389110652
9,0.16386715357552145
10,0.1454720636675861
11,0.07996224361033279
12,0.16923446870353184
13,0.14269671452994742
14,0.17548713049328465
15,0.1238860252504185
16,0.11616932093938226
17,0.12788911033280445
18,0.13798416504788397
19,0.1643091787346508
20,0.1474387339550551
21,0.19192174585441907
22,0.12611307611241804
23,0.10821378382033639
24,0.13542510246395642
25,0.19138198500424417
26,0.10550320561699089
27,0.12522941269633475
28,0.11889390229861774
29,0.14502926737706087
30,0.12268243020810467
31,0.14523558588439572
32,0.08408008795210124
33,0.21595810557439973
34,0.1389703865189656
35,0.11357946394571986
36,0.10414991540516799
37,0.16548410688852078
38,0.12358062365671349
39,0.12181824877239268
40,0.14941844420684045
41,0.15244181181093497
42,0.1509656386317533
43,0.11903247360723075
44,0.12209968498977143
45,0.121810155350907
46,0.16577625768658763
47,0.11419486360569374
48,0.21203864322125363
49,0.1536382934451198
50,0.13459632950627562
51,0.15729840763213238
52,0.11998093077438468
53,0.12082174339161426
54,0.14848867824233355
55,0.2353411462176057
56,0.17578043346297992
57,0.11518257769631962
58,0.09814075767030164
59,0.09567298418368421
60,0.1704253426544146
61,0.32661287799966754
62,0.14758538370399554
63,0.09225757965293728
64,0.15701693678726372
65,0.11262669744198243
66,0.15764931424515588
67,0.17357292053323856
68,0.21566272008685405
69,0.11056638661192379
70,0.13255693059903323
71,0.14450216079149197
72,0.1239855266985869
73,0.16277872695610948
74,0.1092147503825223
75,0.12217391770228808
76,0.16180684450807303
77,0.1460535431352694
78,0.12728484585039251
79,0.1243647366477117
80,0.14582102782668682
81,0.13318035667258046
82,0.13887555899013038
83,0.13229975534315655
84,0.15516362286507526
85,0.21490688436811575
86,0.1674701381218591
87,0.23378057447209158
88,0.12754611895276893
89,0.11058526273985948
90,0.16930750515668608
91,0.18113544384908367
92,0.11159758408252315
93,0.16076842944529685
94,0.13308171514742317
95,0.08291920502673576
96,0.14279748618380136
97,0.12506699455300724
98,0.10346214247524597
99,0.16432697698827695
100,0.11101876416833216
101,0.10050214511393249
102,0.14897132143419772
103,0.1464162894044291
104,0.14444736466878103
105,0.13221686715638972
106,0.17427834499618283
107,0.10884081665858643
108,0.11211293544340319
109,0.1251184144125185
110,0.1247289474407645
111,0.13233315891824424
112,0.14923179426789313
113,0.12269274612293998
114,0.14769265159550202
115,0.11953562886884131
116,0.1311946768924365
117,0.1573788410825503
118,0.12166922971511404
119,0.13338756333672866
120,0.266212685607911
121,0.12725780539002124
122,0.1678730720423452
123,0.13232057650841939
124,0.17149938826455677
125,0.26604528857861587
126,0.20917207660305584
127,0.10381311456885085
128,0.12464543271006502
129,0.12048135422924634
130,0.1312035470816102
131,0.16058946908761895
132,0.5547010426947657
133,0.10359987282035768
134,0.15189102136360066
135,0.2794745078822873
136,0.19271795396007282
137,0.12863688263422532
138,0.12667201902938047
139,0.09880006134560035
140,0.16526202061339496
141,0.1017827034393958
142,0.09978321826418082
143,0.10318546353083508
144,0.16833782821315138
145,0.1475129662155617
146,0.1190424393200783
147,0.1692551587161646
148,0.1214038107281604
149,0.13779309016081384
150,0.180648591886944
151,0.12473856116888433
152,0.1011796989793109
153,0.12053798921115662
154,0.09747496523751815
155,0.14384892617352102
156,0.10911600232902821
157,0.1411220764166005
158,0.1182028010940608
159,0.18808577846027807
160,0.12511664045434495
161,0.16197254353464607
162,0.11522623714686521
163,0.15320961445507597
164,0.1471054561817355
165,0.13060109223003963
166,0.1505995245275042
167,0.12964377241120253
168,0.3159166705980829
169,0.1461716503943255
170,0.16385962999458065
171,0.1364210691707615
172,0.14921903835796752
173,0.12321003634949541
174,0.16870039749077423
175,0.11739244796722594
176,0.17575535381054433
177,0.18006047125364155
178,0.14377626570890922
179,0.14303804244181786
180,0.17038986426525593
181,0.23638209924214754
182,0.15199984861646793
183,0.16812207263870643
184,0.17663625940760136
185,0.1438569865827774
186,0.10642108195812156
187,0.14413532026308973
188,0.15648644819118943
189,0.1357145769070832
190,0.14542867841915635
191,0.10877235964314363
192,0.14591008545017353
193,0.11462882532694907
194,0.13511074959559147
195,0.14336004112845777
196,0.10433397515161046
197,0.14623511094626426
198,0.13186006783719909
199,0.18644311205773054
200,0.13398730712527285
201,0.11578260403930966
202,0.15878100631672656
203,0.31554095307492713
204,0.14877995483948703
205,0.1548140071821715
206,0.1168661677243645
207,0.09541466230135309
208,0.12497226973451235
209,0.10440040665443776
210,0.29169313228822497
211,0.12379950248747337
212,0.14568066066593943
213,0.18077288764090685
214,0.1281217432178626
215,0.16218171705198706
216,0.18022081416604693
217,0.12749970688030027
218,0.11810723004272046
219,0.13509978455809232
220,0.1335836459786332
221,0.12663498706122644
222,0.14734202342459546
223,0.09595707158192134
224,0.10623026031956918
225,0.17862622900113004
226,0.10604137279424367
227,0.14225721903260713
228,0.13125310744417024
229,0.13847942551387465
230,0.19536482214005493
231,0.11657178776469933
232,0.14772603434741072
233,0.15619974762169778
234,0.1876598140390839
235,0.10623841297416695
236,0.17958187108070958
237,0.1554242221891076
238,0.1087155992642637
239,0.20066573073901153
240,0.14730278103752095
241,0.1413906888511098
242,0.16652514346252817
243,0.1377727444116612
244,0.11834387264964631
245,0.15373203853468712
246,0.12399156495207653
247,0.12801524180838197
248,0.1402022800473815
249,0.12843625922791088
250,0.16684918788909386
251,0.15147827752875548
252,0.16197920332961618
253,0.11400221231241695
254,0.12110362672449682
255,0.11473514764815487
256,0.17582365514965614
257,0.1472713172033097
258,0.1731146636973696
259,0.18325628852431627
260,0.11761960912095987
261,0.12619231034866624
262,0.18183313124812575
263,0.18368249865367706
264,0.20790110256453648
265,0.18187002554489543
266,0.1704262793707614
267,0.22454643265310478
268,0.10563993654842578
269,0.10755102333153384
270,0.15882534885757923
271,0.11137273698717658
272,0.15068047333750498
273,0.1466514469472314
274,0.13498550893059216
275,0.16690905484284774
276,0.11044988977636695
277,0.12123411295552931
278,0.3257621201525831
279,0.12612980076558067
280,0.1498948949175959
281,0.14959678873079257
282,0.10699412561403543
283,0.13915422459871438
284,0.13903493510461445
285,0.10476792749037243
286,0.10023785263716958
287,0.1928002038517582
288,0.17442924895479747
289,0.13995681663921858
290,0.14615695546259483
291,0.1652777149417761
292,0.17829507161071867
293,0.14509874221207983
294,0.12480905764775578
295,0.17841914371622813
296,0.11594716220559871
297,0.16455775110409857
298,0.10393865481399073
299,0.22852991118369756
300,0.16381498401600472
301,0.17054965195221883
302,0.09357984885766708
303,0.1922073389513239
304,0.16724505702825762
305,0.14195751498444492
306,0.1427671570844906
307,0.110473893991856
308,0.16107371184558245
309,0.15379982762584044
310,0.14872216059137303
311,0.16634321458073958
312,0.1342611588782598
313,0.10806771851627457
314,0.3490352127968456
315,0.1599066517835568
316,0.15243076621182983
317,0.09917789500071073
318,0.13763780916671056
319,0.3946866169507342
320,0.17760715014087064
321,0.1644105345860561
322,0.11513818021635665
323,0.10537638082985773
324,0.17208155545781323
325,0.091803143825912
326,0.16678897990738079
327,0.14623973343771116
328,0.14487175357687265
329,0.09862166931808172
330,0.13267598911006198
331,0.16821979507705126
332,0.1392091459351705
333,0.16511466849972223
334,0.21634480381410567
335,0.13664751871847106
336,0.1585468262366653
337,0.12768750204075452
338,0.10955962581377204
339,0.1235241770053317
340,0.1682885032061235
341,0.16772195524891276
342,0.1381719862840615
343,0.08532942304316983
344,0.14582784965301931
345,0.14351408118229983
346,0.10714015419884539
347,0.1398531614286799
348,0.20258163071638105
349,0.1340235090686616
350,0.12171462816260585
351,0.16004829513005506
352,0.1393827359270529
353,0.17809479578970927
354,0.1546788701352064
355,0.14738752709917358
356,0.3474031965969161
357,0.2574644433867544
358,0.1735067323331569
359,0.1890454160579495
360,0.11625032582924066
361,0.1444885775691544
362,0.09890671942300655
363,0.12382359530808457
364,0.14208974454698725
365,0.09695908733404243
366,0.11768809200056317
367,0.15458965227022076
368,0.12915487637468276
369,0.12165719799333394
370,0.1468856247093179
371,0.13534600951126388
372,0.09919709272498112
373,0.18968235129012814
374,0.14313802553055013
375,0.14208615243805284
376,0.2403080863012194
377,0.11216227639048382
378,0.1423692593218645
379,0.11939554089191431
380,0.13534730961996805
381,0.12537113698426666
382,0.1176300386464105
383,0.13975281728943248
384,0.1011680627072314
385,0.1652808690333716
386,0.2210688619338961
387,0.1934714644669944
388,0.265548659092419
389,0.09578442575579171
390,0.11794854758647187
391,0.1498783089383554
392,0.17205818047351584
393,0.17495833855956044
394,0.08531392581337906
395,0.13718370993778614
396,0.1280127456968662
397,0.08937681373632658
398,0.10683145499881161
399,0.1293088919536478
400,0.1643890917498007
401,0.1267490861766664
402,0.1452965636128637
403,0.1516290563655008
404,0.14963844262439863
405,0.11259679241767924
406,0.1528380708556302
407,0.17615665852806076
408,0.16656666478723814
409,0.2526020575041429
410,0.11420340881050686
411,0.22479879471156164
412,0.13403830206752756
413,0.1336414723282059
414,0.1301488464592952
415,0.09728821035900288
416,0.1030993901607049
417,0.10845445365400729
418,0.15722196032457528
419,0.14264835774786827
420,0.15683245597951123
421,0.10725843175089522
422,0.1534877084441325
423,0.1610359613214525
424,0.11095357853687231
425,0.1397997884318272
426,0.18286541751448535
427,0.1494043674788653
428,0.16399809605679613
429,0.17793877816554285
430,0.14276706688341362
431,0.14567711192760655
432,0.16117805455812673
433,0.1769571834959962
434,0.17086395167267293
435,0.2145906268554798
436,0.22155228822488768
437,0.1364724817494984
438,0.165902320536022
439,0.11731053579806866
440,0.1345913543028178
441,0.16730739094655453
442,0.16660947730013614
443,0.14290054815500441
444,0.20252266857041681
445,0.11649059179572477
446,0.10559561077945215
447,0.13912139347357091
448,0.17581227917722564
449,0.1426648443370687
450,0.12453075138437478
451,0.16330743166703604
452,0.11714176429880374
453,0.19578546374486838
454,0.18107695452961597
455,0.14102138197307082
456,0.11469284629505708
457,0.1528281334672957
458,0.12181500516784291
459,0.1215808079646572
460,0.13671617090249377
461,0.12289382910337993
462,0.09010165016262543
463,0.1537216913110841
464,0.1506530244067992
465,0.15936443623519123
466,0.1360970218414464
467,0.08275476378157944
468,0.10261783434373414
469,0.17076295045339737
470,0.18587288617550562
471,0.1394861114758509
472,0.13755159160519664
473,0.14768429524073454
474,0.16648333981649138
475,0.1334691799240683
476,0.14230477085586232
477,0.1338601009306233
478,0.18910374425801893
479,0.12735345770152348
480,0.14572719799550865
481,0.18095432615718995
482,0.12351495113029944
483,0.1968959703201511
484,0.14411882155322725
485,0.08766852781957735
486,0.16181943083629144
